AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-0.019897461,1.00793457,0.169067383,0.020217574,-0.022883531,0.022836368
-0.018798828,1.008300781,0.161499023,0.017020025,-0.006096395,0.000453519
-0.023803711,1.010986328,0.158325195,0.004096594,0.043732089,-0.036318303
-0.031494141,1.015380859,0.15625,-0.007494524,0.022548322,-0.04351279
-0.032470703,1.01171875,0.15637207,-0.014955473,-0.002499152,-0.046177415
-0.022216797,0.998901367,0.162841797,-0.023748735,-0.008894251,-0.05203959
-0.016357422,0.996948242,0.165283203,-0.028411829,-0.003298539,-0.050041121
0.001708984,0.988037109,0.172851563,-0.024814585,-0.011159182,-0.034186603
0.007202148,0.997680664,0.167724609,-0.026013666,-0.010626257,-0.021662867
0.016601563,0.977050781,0.182983398,-0.021883498,0.02774434,-0.006208043
0.009521484,0.983154297,0.18737793,-0.018153023,0.045597326,0.000187057
0.00012207,0.987548828,0.188232422,-0.024814585,0.037203758,0.015242187
-0.011962891,1.022949219,0.184814453,-0.031076453,0.02881019,0.018439737
-0.005371094,1.025024414,0.188476563,-0.067448582,0.017885228,0.00485015
0.011474609,1.03137207,0.189697266,-0.153249501,0.077039899,-0.049508196
0.002929688,1.086303711,0.193359375,-0.228924846,0.177496254,-0.087612331
-0.012084961,1.07434082,0.233276367,-0.410385795,0.307130252,-0.158757813
-0.047607422,1.037353516,0.313476563,-0.431169869,0.273955673,-0.166485225
-0.02355957,1.023925781,0.313110352,0.658928142,-0.83572733,-0.08428155
0.086425781,0.776000977,-0.136230469,2.290477914,-2.926258727,0.188043106
0.461547852,1.155639648,0.067260742,2.243980211,2.655330867,-0.530872668
0.094482422,1.05090332,0.367431641,1.54904606,3.579422752,-0.608812944
-0.319824219,1.144165039,0.782226563,1.323752032,-0.163042797,-0.05417129
-0.083129883,1.122802734,0.364379883,0.594710684,-1.204644636,0.156866996
0.050537109,1.124755859,0.363037109,0.047396747,-0.227926411,0.052946628
-0.034790039,1.085083008,0.430541992,-0.892149961,0.523231324,0.047217685
-0.079589844,1.087524414,0.381958008,-1.268661447,-0.322254129,0.253059951
-0.068115234,1.059204102,0.275390625,-1.432402642,-0.403258723,0.29369548
-0.031738281,1.026489258,0.188232422,-1.644640008,-0.104287819,0.23467404
-0.034057617,1.02331543,0.212524414,-1.636512903,-0.104021357,0.204830242
-0.009033203,0.993408203,0.155395508,-1.580822244,-0.171169902,0.195370824
-0.009643555,0.989135742,0.109741211,-1.366053484,-0.053793179,0.182980319
-0.033081055,1.002441406,0.099487305,-1.216035107,0.074242043,0.180848619
-0.043457031,0.974487305,0.130493164,-0.838058078,-0.024615538,0.184046169
0.006347656,0.951293945,0.107055664,-0.41518212,-0.257370515,0.146874653
0.054077148,0.923706055,0.067260742,-0.20894016,-0.146522123,0.105706199
0.037597656,0.963012695,0.053955078,0.142657084,0.202144034,0.037358573
-0.01574707,1.006225586,0.098266602,0.316657085,0.200278797,0.027499461
-0.013427734,1.007568359,0.116821289,0.579655554,0.02134924,-0.008739436
0.010253906,1.000732422,0.114746094,0.66625586,0.049727495,-0.044045715
0.008666992,1.001342773,0.130126953,0.752456473,0.185356898,-0.093074812
-0.011352539,1.029296875,0.143920898,0.774173165,0.190419685,-0.096272362
-0.017700195,1.042236328,0.139526367,0.720214512,0.13406287,-0.08854495
-0.002563477,1.033203125,0.16809082,0.676514666,0.128200695,-0.079751688
0.003173828,1.023803711,0.1953125,0.575791848,0.073309424,-0.04351279
0.002197266,1.134765625,0.181762695,0.492122629,0.040534539,-0.08001815
-0.064453125,1.129516602,0.012939453,0.392332429,-0.039404205,-0.20565521
0.029663086,1.092285156,0.118408203,0.410585109,-0.031010637,-0.157159038
