AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.005371094,0.109008789,0.441894531,-0.085237617,-0.394038322,3.19175768
1.061157227,0.123413086,0.426391602,-0.130269777,-0.366459455,3.09409918
0.995483398,0.010742188,0.350585938,-0.190357066,-0.036578904,2.984183407
0.986206055,-0.106445313,0.514038086,-0.175301936,0.038563516,2.948477434
1.029296875,-0.172241211,0.521362305,-0.077243743,-0.314232809,2.953673453
0.990112305,-0.248168945,0.420532227,-0.012893054,-0.614536025,3.051198721
0.933227539,-0.198608398,0.523803711,0.057719504,-0.81584843,3.113950635
0.855712891,-0.298828125,0.315673828,0.282880301,-1.351304786,3.099961355
0.95324707,-0.379638672,0.177490234,0.325381066,-1.322526838,3.066520314
0.935302734,-0.407592773,0.428100586,0.353759321,-0.887926531,3.101293667
0.834594727,-0.419921875,0.36706543,0.39452808,-1.164381355,3.113151248
0.970214844,-0.497070313,0.173461914,0.35802272,-1.409926532,3.028282947
0.9765625,-0.489746094,0.175170898,0.442757789,-1.265237404,2.913837312
0.943847656,-0.507568359,0.233520508,0.431699596,-1.076049043,2.909040987
0.919921875,-0.584960938,0.304077148,0.309926242,-0.992113361,2.878664264
0.811401367,-0.55847168,0.318359375,0.25916514,-1.146928063,2.858146653
0.711791992,-0.504516602,0.361572266,0.213866518,-1.578197589,2.666160435
0.830322266,-0.670288086,0.083862305,0.272621495,-1.659468645,2.576629042
0.857421875,-0.685058594,0.113891602,0.388665906,-1.180635567,2.535993513
0.67956543,-0.757080078,0.264160156,0.367215676,-0.757759609,2.485765336
0.578125,-0.819946289,0.221069336,0.380005875,-0.753362978,2.433805152
0.535644531,-0.741699219,0.182128906,0.485525018,-1.030483959,2.294312043
0.563354492,-0.736694336,0.244506836,0.505776166,-1.182634035,2.219835779
0.598266602,-0.827758789,0.193481445,0.451018126,-1.178237404,2.170273758
0.604614258,-0.932495117,0.053466797,0.389065599,-1.007967879,2.187327357
0.571899414,-0.917358398,0.126098633,0.305263149,-0.574566653,2.205713268
0.458129883,-0.829711914,0.228149414,0.337505109,-0.452660068,2.157883253
0.391845703,-0.750732422,0.160644531,0.346964527,-0.466249655,1.948976667
0.380737305,-0.772460938,0.132202148,0.312457636,-0.562042917,1.853849561
0.385131836,-0.846191406,0.119140625,0.234783823,-0.671692228,1.761120618
0.376464844,-0.962890625,0.061645508,0.300733287,-0.301042916,1.778573911
