AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.026000977,0.022827148,0.194335938,0.04856332,0.04643242,0.17570616
1.040161133,0.032958984,0.229003906,-0.080670983,0.159412512,0.137602025
1.024414063,0.041992188,0.205688477,-0.145954291,0.14529,0.116951182
1.014282227,0.028198242,0.189208984,-0.231089054,0.094528898,0.058329437
1.021362305,-0.003295898,0.176391602,-0.256935915,0.093596279,0.022490233
1.018310547,-0.014648438,0.183227539,-0.282516313,0.064418637,-0.033333657
1.012084961,-0.018310547,0.15625,-0.284248319,0.042302251,-0.05624943
1.014648438,-0.025146484,0.141967773,-0.269193189,0.050162894,-0.086492922
1.014038086,-0.03527832,0.137695313,-0.221363173,0.083737167,-0.087825234
1.01184082,0.000610352,0.137695313,-0.175798089,0.07334513,-0.078365816
1.004760742,0.013183594,0.136474609,-0.080937446,-0.056422098,-0.056116199
1.012329102,0.022583008,0.12878418,-0.016853219,-0.125036187,-0.041327531
1.022949219,0.010864258,0.125244141,-6.60827E-05,-0.10704997,-0.035065663
1.033935547,0.017944336,0.135253906,0.042301452,-0.057354717,-0.01001819
1.036621094,0.024658203,0.136474609,0.055491345,-0.060419035,0.004104322
1.042480469,-0.000610352,0.141723633,0.077874193,0.000867335,0.037678594
1.029174805,-0.007446289,0.176391602,0.093329017,0.00246611,0.063658686
1.034545898,0.030151367,0.185668945,0.145955357,-0.117308775,0.120681657
1.033691406,0.041015625,0.193969727,0.169537287,-0.141023936,0.134537706
1.040649414,0.045043945,0.195678711,0.168604668,-0.072276616,0.13600325
1.046875,0.047607422,0.202148438,0.146488282,-0.038968806,0.135337094
1.042358398,0.047363281,0.201904297,0.026979859,-0.011789632,0.116817951
0.742797852,-0.582763672,-0.450561523,-0.025779712,0.033642221,0.094301871
0.169799805,-0.260986328,-1.679199219,1.632149846,-1.541017812,-0.104745602
1.182617188,-0.044555664,-0.516723633,2.282185069,-0.193916738,-0.361615434
1.370605469,-0.118774414,1.064331055,1.163442342,0.213504395,-0.250234117
1.30871582,0.113037109,0.842407227,0.476235602,0.062153706,-0.048921712
1.161132813,0.228393555,0.10144043,-0.252006359,0.48995922,0.096167109
1.080932617,0.194335938,0.172241211,-0.466508656,0.685542681,0.128808763
1.093139648,0.151733398,0.418945313,-0.922692424,0.632116953,0.270167109
1.009643555,0.102416992,0.271118164,-1.090697018,0.544983722,0.329055317
0.959960938,0.075927734,0.092773438,-1.149718458,0.502616188,0.312667875
0.903686523,0.015136719,0.051147461,-1.092562256,0.483430889,0.251781198
0.903198242,-0.008300781,0.097045898,-0.943609729,0.301703477,0.105226833
0.903930664,-0.041748047,0.058105469,-0.832361643,0.224562588,0.041941994
0.911254883,-0.057006836,0.014526367,-0.558438212,0.095994441,-0.087825234
0.945678711,-0.088012695,0.027709961,-0.24894204,0.044833645,-0.152175924
0.955322266,-0.108764648,0.063354492,-0.083468839,-0.013521639,-0.144981437
0.969116211,-0.102416992,0.089111328,0.232955357,-0.161275084,-0.094753259
0.953857422,-0.111083984,0.072265625,0.262399461,-0.046829449,-0.071837486
1.046386719,0.050170898,0.190185547,0.6864745,0.461847428,-0.400252494
0.828735352,-0.076538086,0.041015625,0.650368834,-0.292108163,-0.395456169
1.072143555,0.081542969,0.244384766,0.624388742,-0.690869266,-0.258894147
1.158813477,0.034423828,0.359619141,0.542051835,-0.256801884,-0.191079446
1.119262695,0.094848633,0.366943359,0.141025801,-0.133030061,0.000507078
1.077392578,0.102416992,0.258789063,-0.044032392,-0.186722251,0.077381504
1.063110352,0.033447266,0.190429688,-0.261732239,0.047631501,0.078847048
1.062866211,-0.0078125,0.190551758,-0.322885379,0.128369633,0.050602025
1.0234375,-0.045410156,0.162109375,-0.284648013,0.129035789,0.026087476
0.990356445,-0.024291992,-0.01965332,-0.246677109,0.072945437,0.025554551
1.021850586,0.046875,0.07409668,-0.113712331,-0.025778913,0.028219176
1.05065918,0.048706055,0.148925781,-0.095459651,-0.008592083,0.0394106
1.053588867,0.054443359,0.147949219,-0.127834842,0.061354319,0.078314123
1.028442383,0.030151367,0.151489258,-0.149151841,0.056824456,0.083909835
1.002929688,-0.053833008,0.14453125,-0.138226879,0.044167489,0.032749038
1.021240234,-0.071166992,0.12109375,-0.08573377,0.044966876,0.01249789
1.049926758,-0.04309082,0.102050781,0.044433152,0.003265498,-0.000425541
1.057373047,0.030639648,0.160522461,0.102655204,-0.037902956,0.01462959
1.046875,0.031616211,0.158691406,0.100390273,-0.041366968,0.01569544
1.028686523,-0.014770508,0.185424805,0.069747087,-0.094792695,-0.015880364
1.053100586,-0.038452148,0.17199707,0.044433152,-0.052025467,-0.082362754
1.079711914,-0.054321289,0.122802734,0.08400283,0.042435482,-0.094486796
1.088989258,-0.002319336,0.19152832,0.07214525,0.018320628,-0.074235648
1.064575195,0.039794922,0.220336914,0.028978328,0.005930123,-0.065309155
1.050048828,0.049316406,0.172363281,-0.015121213,0.04003732,-0.083828297
1.029296875,0.047363281,0.180297852,-0.043099773,-0.070144916,-0.140984499
1.05847168,0.023681641,0.110229492,-0.064683234,-0.040967274,-0.206267807
1.08203125,0.02331543,0.10144043,-0.06854694,0.091731041,-0.266754791
1.091918945,0.034057617,0.122436523,-0.028977262,0.136896432,-0.197474545
1.073486328,0.031005859,0.122558594,-0.005795026,0.1538168,-0.161768573
1.050537109,0.019897461,0.13684082,0.025247853,0.233222619,-0.110741008
1.032958984,0.01171875,0.14465332,0.032309109,0.264665192,-0.089424009
1.021972656,-0.003173828,0.201416016,0.024048772,0.310363507,-0.047056475
1.033325195,0.006225586,0.224365234,0.017253979,0.339008224,0.001572928
1.010253906,-0.000732422,0.205688477,0.038704208,0.352198117,0.092436634
1.026367188,-0.002685547,0.153808594,0.092929323,0.321821394,0.149592836
1.03918457,0.000244141,0.138427734,0.118509721,0.380842834,0.164647967
1.03894043,-0.014770508,0.149536133,0.166339737,0.539521241,0.180768947
1.013793945,-0.008300781,0.207763672,0.183926261,0.566966877,0.185964965
1.006103516,0.015869141,0.19152832,0.200580166,0.622923998,0.164781198
1.006958008,0.022949219,0.196044922,0.196449997,0.680213431,0.14026665
1.032348633,0.044799805,0.22668457,0.181128405,0.747495208,0.108424383
1.001342773,0.061523438,0.261352539,0.151284607,0.824502865,0.154522392
0.947143555,0.033081055,0.267333984,0.139693489,0.724179741,0.174507078
0.959350586,0.006347656,0.279174805,0.14302427,0.715386479,0.18223449
0.975830078,0.002075195,0.297485352,0.131832846,0.838625376,0.170510141
0.97644043,-0.005615234,0.282958984,0.104520441,0.956535024,0.135337094
0.9765625,-0.02331543,0.303833008,0.101722585,0.87766213,0.12094812
0.973999023,-0.007568359,0.337890625,0.068681237,0.558839771,0.112154858
0.978027344,-0.011352539,0.313598633,0.053626107,0.435334411,0.097765884
1.021972656,-0.004394531,0.325805664,0.030044178,0.462247122,0.077514735
1.008666992,-0.025024414,0.337280273,0.018985985,0.529795361,0.05766328
1.008056641,-0.040283203,0.343505859,0.013656735,0.587484488,0.035946588
1.007446289,-0.040893555,0.351196289,0.018186597,0.56736657,0.033681657
1.020141602,-0.032348633,0.352294922,0.041235602,0.532459985,0.011964965
1.025390625,-0.014648438,0.357055664,0.04962917,0.563769327,-0.008819109
1.008666992,-0.020629883,0.381103516,0.032708802,0.600141456,-0.051053412
0.969848633,-0.016479492,0.40625,0.018852753,0.501550338,-0.052918649
0.978881836,-0.003540039,0.411987305,-0.004729176,0.290378821,-0.040261682
0.981079102,-0.013061523,0.398071289,0.00126623,0.28811389,-0.022142233
0.986328125,-0.018798828,0.419799805,0.007394867,0.410286938,0.007701565
0.998168945,-0.020751953,0.412841797,0.008460717,0.460515115,0.015428977
1.005126953,-0.020996094,0.393310547,0.012324423,0.449856616,0.006902178
1.018554688,-0.020141602,0.420043945,0.008061023,0.456784641,-0.016946214
0.986083984,0.000732422,0.445800781,0.005129936,0.495688163,-0.029203489
0.96862793,-0.008178711,0.469238281,-0.0137889,0.483697351,-0.045724162
0.968261719,-0.006835938,0.456054688,-0.018585225,0.484230276,-0.051319874
0.978393555,-0.005737305,0.479736328,-0.015654138,0.56083824,-0.053185112
0.957763672,-0.024047852,0.485229492,-0.017119681,0.589749419,-0.049188175
0.943847656,-0.016723633,0.491210938,0.003930855,0.586285407,-0.041993688
0.960205078,-0.012451172,0.489746094,-0.002064551,0.574960751,-0.040261682
0.966064453,-0.03137207,0.49230957,-0.002464245,0.538988316,-0.027471482
0.962768555,-0.015869141,0.509521484,0.013656735,0.517271624,-0.026672095
0.949951172,0.005859375,0.539672852,0.006861942,0.482365039,-0.033866582
0.941040039,-0.011474609,0.540039063,0.002065617,0.447458454,-0.037064132
0.936523438,-0.033081055,0.546264648,0.027246322,0.440397198,-0.040394913
0.953613281,-0.043212891,0.545654297,0.048829783,0.5039485,-0.031601651
0.951416016,-0.055541992,0.540283203,0.046698083,0.612265499,-0.020143764
0.914550781,-0.018920898,0.572143555,0.012590885,0.523933186,-0.000425541
0.916259766,-0.002685547,0.580566406,-0.002597476,0.463712665,0.012364659
0.880981445,-0.008544922,0.56628418,-0.012589819,0.353663661,0.056730662
0.896118164,-0.010742188,0.538085938,-0.01698645,0.358726448,0.071519329
0.9140625,-0.006103516,0.564453125,-0.012456588,0.481832114,0.050468793
0.915039063,0.019775391,0.596923828,-0.003929789,0.570963814,0.032216113
0.901611328,0.011352539,0.584594727,-0.011124276,0.597610062,0.011565271
0.887451172,-0.013061523,0.585571289,-0.02124985,0.499285406,0.013963433
0.86706543,-0.030029297,0.596435547,-0.042433617,0.249610062,0.030883801
0.897338867,-0.029541016,0.608154297,-0.045364705,0.214703477,0.041275838
0.917724609,-0.035888672,0.635620117,0.016454591,0.312628438,0.042075225
0.895019531,-0.041381836,0.657470703,0.090531161,0.470907152,0.047670937
0.920043945,-0.012329102,0.634033203,0.122906352,0.531660598,0.042874613
0.919067383,0.005004883,0.648071289,0.134097777,0.674218025,-0.016679752
0.916137695,-0.005126953,0.637573242,0.119975265,0.742165958,-0.055982968
0.886352539,-0.022705078,0.657470703,0.082004362,0.663825989,-0.107010533
0.849121094,-0.003540039,0.658935547,0.0710794,0.525798423,-0.113672095
0.822753906,-0.003662109,0.672729492,0.029511253,0.289979128,-0.107676689
0.820800781,-0.01550293,0.681640625,0.003531161,0.235354319,-0.091955403
0.83984375,-0.009643555,0.676757813,0.005662861,0.286648346,-0.088891084
0.835083008,0.016113281,0.684570313,-0.008059957,0.334078668,-0.076767041
0.799072266,-0.000366211,0.684936523,-0.029909881,0.237486019,-0.059580211
0.824462891,0.002319336,0.684570313,-0.070545409,-0.03403925,-0.042526613
0.867675781,-0.017211914,0.681274414,-0.092528564,-0.06414951,-0.04865525
0.872802734,-0.032592773,0.683105469,-0.079605133,0.085069479,-0.075301498
0.848388672,-0.011962891,0.705444336,-0.055223816,0.155815268,-0.090489859
0.833251953,-0.006103516,0.71875,-0.0180523,0.228426294,-0.090223397
0.862304688,-0.016479492,0.694702148,0.004996704,0.28811389,-0.071304561
0.922485352,-0.046386719,0.672607422,-0.003929789,0.404824457,-0.120466888
0.880493164,-0.012451172,0.694091797,0.025780778,0.461847428,-0.161768573
0.865234375,0.015625,0.685058594,0.036172815,0.453853553,-0.177223397
0.829589844,0.003540039,0.713989258,0.039903289,0.306233339,-0.175491391
0.808349609,-0.006591797,0.747680664,0.029378021,0.213237933,-0.164033504
0.853515625,-0.013549805,0.719848633,0.014989047,0.195917872,-0.14857868
0.875732422,-0.005859375,0.717163086,0.01312381,0.261467642,-0.155373473
0.866821289,0.001220703,0.745239258,0.011258573,0.410686631,-0.168430135
0.865356445,0.002197266,0.752319336,0.008727179,0.480100108,-0.17002891
0.850219727,0.012817383,0.782714844,0.037638358,0.704594748,-0.152042692
0.850341797,0.007080078,0.788818359,0.049762401,0.817708072,-0.151642999
0.825317383,0.013671875,0.728637695,0.022050303,0.818374228,-0.153508236
0.783569336,0.017333984,0.754272461,-0.004729176,0.668888776,-0.138319875
0.762084961,0.049804688,0.769165039,-0.010458119,0.621591685,-0.129926306
0.740722656,0.059326172,0.802490234,0.016721054,0.661161364,-0.098483734
0.638305664,0.028808594,0.839477539,0.120108496,0.731507459,0.029418257
0.749511719,0.00012207,0.772949219,0.079206505,0.625721854,0.035147201
0.739135742,-0.004882813,0.760742188,0.026979859,0.319023538,0.048470325
0.745849609,0.01574707,0.857177734,0.001132998,0.279054166,0.06299253
0.743408203,0.013305664,0.810180664,0.014722585,0.358193523,0.080978747
0.768310547,-0.017700195,0.805053711,0.009526567,0.40948755,0.089505547
0.757202148,-0.026367188,0.784545898,-0.073210034,0.236286938,0.087240616
0.769165039,0.005371094,0.848632813,-0.085600539,0.238951562,0.084709222
0.770751953,-0.001342773,0.852294922,-0.093061489,0.391901027,0.053666343
0.764160156,0.0234375,0.83605957,-0.082269758,0.468642221,0.040343219
0.75012207,0.024291992,0.837768555,-0.052292729,0.525265498,-0.011350502
0.719726563,-0.014526367,0.844238281,-0.0223157,0.418280812,-0.023741008
0.729736328,-0.00402832,0.850830078,0.002865005,0.401360445,-0.033999813
0.756225586,-0.013427734,0.835693359,0.014855816,0.432136861,-0.082096291
0.73449707,-0.01574707,0.861328125,0.01951891,0.400561057,-0.095552646
0.680664063,-0.016967773,0.908935547,0.038304515,0.277188928,-0.085959997
0.657104492,-0.005737305,0.905517578,0.052959951,0.245879587,-0.061845143
0.672119141,-0.011230469,0.893310547,0.051361176,0.352464579,-0.015747133
0.749267578,-0.033447266,0.85925293,0.014322891,0.610933186,-0.014148358
0.719604492,-0.022705078,0.872314453,0.002998236,0.743498271,-0.023874239
0.700439453,-0.002197266,0.910888672,-0.007926726,0.957734105,-0.034266276
0.626098633,0.007324219,0.944091797,-0.008059957,1.080839772,-0.020676689
0.614013672,-0.016479492,0.935302734,-0.005528564,1.124806081,-0.009085571
0.618530273,-0.012817383,0.930664063,-0.028444337,1.123740231,-0.019077914
0.583740234,0.004516602,0.990966797,-0.010324888,0.932553401,-0.01974407
0.534057617,0.014526367,0.950317383,-0.01485475,0.805184335,0.015295746
0.512207031,0.039916992,0.91003418,-0.049494873,0.538455391,0.050335562
0.551757813,0.024169922,0.935546875,-0.090530095,0.414950031,0.046338625
0.572143555,0.007568359,0.962524414,-0.136628104,0.312495207,0.025154858
0.52355957,0.014404297,0.972290039,-0.143556129,0.394965345,0.068188548
0.504394531,0.004760742,0.976074219,-0.144621979,0.460914809,0.105759758
0.604370117,-0.041381836,0.996582031,-0.144488748,0.623456923,0.094035409
0.565185547,0.006713867,0.983886719,-0.108916006,0.839291533,0.069920554
0.490722656,-0.000488281,0.998779297,-0.057488747,0.847152176,0.105093602
0.538452148,-0.003295898,1.01159668,-0.09532642,0.548580966,0.071652561
0.516601563,-0.025512695,0.963256836,-0.139692423,0.317025069,0.022889927
0.443481445,-0.036865234,1.033935547,-0.150750616,0.265997504,0.039810294
0.446166992,-0.031494141,1.013305664,-0.124637293,0.214703477,0.106026221
0.542724609,-0.064575195,1.027954102,-0.108516313,0.060022006,0.078847048
0.537963867,-0.056884766,1.032836914,-0.105851688,0.022317565,0.047271244
0.515136719,-0.065185547,1.026245117,-0.071877721,0.077475299,0.003304934
0.559326172,-0.03125,1.041870117,-0.070278946,0.15275095,-0.030002876
0.552368164,0.008056641,1.030395508,-0.020583694,0.385505927,-0.11740257
0.513549805,0.002929688,1.026733398,0.007927792,0.540853554,-0.142450043
0.508544922,-0.033935547,1.05847168,0.074410181,0.912568715,-0.158571023
0.522094727,-0.04296875,1.022583008,0.076541881,1.13653043,-0.176690472
0.505859375,-0.020019531,0.990356445,0.080139124,1.494522774,-0.213995219
0.431762695,-0.014648438,1.066040039,0.074010487,1.544884183,-0.240774699
0.411499023,-0.038085938,1.076416016,0.038038052,1.500118486,-0.249035036
0.368041992,-0.052246094,1.015991211,0.013390273,1.479334412,-0.201737945
0.302490234,-0.040649414,0.990844727,-0.085334077,1.317858149,-0.088891084
0.240478516,-0.030761719,1.014282227,-0.127435149,1.13546458,-0.041727225
0.247192383,0.000488281,1.11328125,-0.140225348,0.670487551,0.034347813
0.303955078,-0.023681641,1.165649414,-0.097857813,0.424409449,0.040343219
0.288085938,-0.045654297,1.037231445,-0.09106302,0.211239464,0.072318717
0.256835938,-0.033203125,0.988037109,-0.102254444,0.174600873,0.105493296
0.275878906,-0.072143555,1.116577148,-0.053225348,0.114513584,0.168644904
0.311767578,-0.06652832,1.056518555,0.008460717,0.186458454,0.169177829
0.323242188,-0.015258789,1.104492188,0.021783841,0.254939311,0.14786083
0.318359375,-0.002929688,1.11706543,0.053093182,0.417481425,0.076448885
0.294799805,-0.028442383,1.152709961,0.091863473,0.561637627,0.045272775
0.292724609,-0.037719727,1.176513672,0.159012019,0.856478363,-0.006420946
0.264038086,-0.031494141,1.102661133,0.171269293,0.954136862,-0.024673626
0.242553711,-0.041748047,1.107543945,0.144756276,0.84328847,-0.043326
0.220703125,-0.076293945,1.083984375,0.095460717,0.656631502,-0.05624943
0.230957031,-0.072265625,1.099365234,0.031243259,0.318224151,-0.050120793
0.205200195,-0.056884766,1.145629883,0.046831314,0.299038852,0.003038472
0.211181641,-0.0625,1.157958984,0.058289201,0.396031195,0.033148732
0.25390625,-0.066772461,1.124267578,0.087466842,0.637579434,0.032482576
0.232543945,-0.059082031,1.115600586,0.084535755,0.684876525,0.010765884
0.192382813,-0.039794922,1.120605469,0.023116153,0.633449266,-0.033067195
0.141601563,-0.037963867,1.13684082,-0.032441274,0.561237933,-0.049454637
0.109619141,-0.042358398,1.08581543,-0.098257507,0.576159832,-0.042526613
0.080932617,-0.035400391,1.113891602,-0.151550003,0.560438546,-0.059580211
0.069580078,-0.037597656,1.108764648,-0.233620447,0.472505927,-0.058914055
0.098632813,-0.044555664,1.128173828,-0.253471902,0.42774023,-0.05944698
0.12109375,-0.044433594,1.153076172,-0.259467308,0.308764732,-0.103146827
0.103271484,-0.067504883,1.169555664,-0.257335608,0.258936248,-0.121266276
0.095947266,-0.056152344,1.192260742,-0.198047706,0.355928592,-0.112606245
0.111450195,-0.055419922,1.139892578,-0.112246787,0.567633033,-0.079431666
0.123291016,-0.087646484,1.125976563,-0.095193188,0.547115422,-0.069306092
0.111938477,-0.110473633,1.080810547,-0.099190126,0.420412512,-0.043858925
0.120483398,-0.080932617,1.11340332,-0.110248319,0.422277749,-0.017612371
0.126220703,-0.059570313,1.194091797,-0.042966542,0.618127673,0.029418257
0.15222168,-0.067016602,1.218139648,0.02058476,0.756821395,0.032615807
0.192749023,-0.106445313,1.184814453,0.12263989,1.081905622,0.007035409
0.144775391,-0.113769531,1.153198242,0.137961483,1.250576372,-0.00468894
0.036621094,-0.083984375,1.144042969,0.12263989,1.456951564,-0.008685878
0.026489258,-0.071777344,1.167236328,0.110782309,1.385139925,-0.019477608
-0.033813477,-0.069213867,1.153320313,0.097592417,0.950939312,-0.052785418
-0.058227539,-0.096923828,1.098999023,0.082137593,0.81864069,-0.052652187
-0.044311523,-0.084472656,1.122558594,0.087999767,0.814377291,-0.045191237
-0.059082031,-0.086669922,1.121337891,0.081204974,0.87020118,-0.057448512
-0.064331055,-0.092895508,1.085693359,0.06361845,0.928689695,-0.066774698
-0.050537109,-0.101318359,1.076049805,0.014989047,0.924426295,-0.099416352
-0.041015625,-0.093505859,1.088134766,-0.04483178,0.893116954,-0.168030441
-0.062866211,-0.08215332,1.094238281,-0.062418303,0.91523334,-0.195742539
-0.198364258,0.000854492,1.074584961,-0.055090585,0.914700415,-0.195209614
-0.228393555,0.005249023,1.068847656,-0.006860876,0.802253248,-0.122198895
-0.151611328,-0.067260742,1.044067383,0.016987516,0.669688163,-0.130992156
-0.142578125,-0.067871094,1.067871094,0.022583228,0.653966877,-0.151642999
-0.169677734,-0.055053711,1.058959961,0.01312381,0.740700414,-0.191612371
-0.202514648,-0.05456543,1.064331055,0.00126623,0.777738699,-0.195209614
-0.223144531,-0.037353516,1.084960938,-0.030842499,0.738968408,-0.211197363
-0.239501953,-0.048828125,1.080078125,-0.035638824,0.672086326,-0.210397976
-0.291259766,-0.090820313,1.06640625,-0.058021672,0.618527367,-0.201871176
-0.300292969,-0.111938477,1.064941406,-0.143556129,0.570297658,-0.150310686
-0.299194336,-0.094482422,1.051147461,-0.180860876,0.506346662,-0.107543458
-0.331054688,-0.068603516,1.059204102,-0.237217691,0.24188265,-0.038396444
-0.289550781,-0.075683594,1.095581055,-0.221896098,0.100923997,-0.00255724
-0.259399414,-0.086425781,1.072998047,-0.167937446,0.039770858,0.05872913
-0.221313477,-0.083007813,1.106933594,-0.097724582,0.220299189,0.078980279
-0.197998047,-0.072998047,1.112670898,-0.050693954,0.341939311,0.071919023
-0.234008789,-0.067260742,1.081054688,0.040436214,0.627054166,0.076182423
-0.221557617,-0.0703125,1.08581543,0.081338205,0.754956157,0.071519329
-0.266723633,-0.092163086,1.136230469,0.156880319,0.890052635,0.049269712
-0.290161133,-0.087402344,1.134521484,0.165940043,0.842755545,0.0415423
-0.360351563,-0.099365234,1.072631836,0.179796092,0.756022007,0.060327905
-0.373168945,-0.098632813,1.076416016,0.16340865,0.72631144,0.089638778
-0.354248047,-0.085693359,1.065429688,0.121973734,0.631850491,0.065523924
-0.415405273,-0.059448242,1.047119141,0.019119216,0.368718791,0.037811825
-0.436767578,-0.076660156,1.038696289,-0.09639227,0.087201179,0.053133418
-0.349609375,-0.107055664,1.054077148,-0.134363173,0.011259372,0.072718411
-0.340332031,-0.114624023,1.08203125,-0.176863939,0.090265498,0.066456542
-0.33203125,-0.076416016,1.091796875,-0.175664858,0.229358913,0.049269712
-0.330322266,-0.085449219,1.084594727,-0.137960417,0.470773921,0.007701565
-0.373535156,-0.091552734,1.099243164,-0.119041581,0.526597811,0.000107384
